,state,type,m²,posted_by,city,price_eur
1993,used,2 bedroom,59.0,individual,Živinice,67401.0
1994,used,studio,21.0,individual,Sarajevo - Novo Sarajevo,53550.0
1995,not listed,1 bedroom,38.0,individual,Sarajevo - Novi Grad,95370.0
1996,used,2 bedroom,35.0,individual,Banja Luka,71374.0
1997,not listed,2 bedroom,84.0,individual,Šamac,63750.0
1998,not listed,2 bedroom,60.0,individual,Sarajevo - Novi Grad,140821.0
1999,used,3 bedroom,62.0,individual,Pale,52530.0
2000,used,3 bedroom,80.0,individual,Cazin,106080.0
2001,used,2 bedroom,46.0,agency,Banja Luka,94350.0
2002,new,2 bedroom,56.0,agency,Banja Luka,94584.0
2003,not listed,2 bedroom,45.0,agency,Banja Luka,122400.0
2004,new,1 bedroom,60.0,agency,Banja Luka,101232.0
2005,used,2 bedroom,54.0,individual,Vogošća,99450.0
2006,not listed,2 bedroom,50.0,individual,Gradiška,61200.0
2007,not listed,2 bedroom,59.0,individual,Banja Luka,90270.0
2008,used,1 bedroom,56.54,individual,Bihać,74970.0
2009,not listed,3 bedroom,80.0,individual,Sarajevo - Novi Grad,137700.0
2010,used,2 bedroom,61.0,individual,Sarajevo - Novi Grad,117300.0
2011,used,4 bedroom,97.0,individual,Sarajevo - Centar,346800.0
2012,not listed,3 bedroom,69.0,agency,Banja Luka,102000.0
2013,used,1 bedroom,42.0,individual,Banja Luka,22950.0
2014,used,studio,25.0,individual,Banja Luka,61174.0
2015,used,2 bedroom,61.0,individual,Banja Luka,108885.0
2016,used,1 bedroom,28.0,individual,Visoko,60945.0
2017,used,2 bedroom,48.0,individual,Visoko,60690.0
2018,used,2 bedroom,56.0,individual,Zavidovići,77520.0
2019,used,4 bedroom,99.0,individual,Banja Luka,147900.0
2020,used,3 bedroom,71.0,individual,Bijeljina,81090.0
2021,used,2 bedroom,40.0,individual,Vareš,24990.0
2022,used,3 bedroom,66.0,individual,Cazin,80784.0
2023,used,2 bedroom,52.0,individual,Cazin,63648.0
2024,used,studio,27.0,individual,Novi Travnik,38250.0
2025,used,3 bedroom,57.0,individual,Ilidža,132600.0
2026,used,3 bedroom,95.0,agency,Tuzla,178500.0
2027,used,2 bedroom,57.0,individual,Trebinje,133722.0
2028,used,2 bedroom,62.2,individual,Zenica,104550.0
2029,used,3 bedroom,65.23,agency,Gračanica,93148.0
2030,used,1 bedroom,30.0,individual,Sarajevo - Stari Grad,68850.0
2031,used,1 bedroom,43.0,individual,Sarajevo - Novi Grad,94350.0
2032,not listed,2 bedroom,70.0,individual,Teslić,71400.0
2033,not listed,3 bedroom,56.0,agency,Banja Luka,96900.0
2034,not listed,2 bedroom,70.0,individual,Pale,71400.0
2035,used,4 bedroom,130.0,individual,Sarajevo - Centar,285600.0
2036,used,4 bedroom,94.0,agency,Sarajevo - Centar,328142.0
2037,used,3 bedroom,88.0,agency,Ilidža,280818.0
2038,used,3 bedroom,75.0,agency,Sarajevo - Centar,234600.0
2039,used,4 bedroom,126.0,agency,Sarajevo - Centar,436968.0
2040,used,4 bedroom,105.0,agency,Sarajevo - Centar,252450.0
2041,used,3 bedroom,70.55,agency,Ilidža,205088.0
2042,used,3 bedroom,70.0,agency,Sarajevo - Centar,147900.0
2043,used,4 bedroom,84.0,agency,Sarajevo - Centar,236130.0
2044,used,4 bedroom,73.0,agency,Sarajevo - Centar,262650.0
2045,used,2 bedroom,50.0,agency,Sarajevo - Centar,137700.0
2046,used,3 bedroom,81.0,agency,Ilidža,178500.0
2047,used,1 bedroom,33.0,individual,Lukavac,33660.0
2048,not listed,1 bedroom,55.0,agency,Neum,255000.0
2049,not listed,2 bedroom,65.4,agency,Ilidža,124950.0
2050,used,2 bedroom,55.0,individual,Istočno Sarajevo,111180.0
2051,new,3 bedroom,74.0,individual,Istočno Sarajevo,112710.0
2052,not listed,1 bedroom,25.0,individual,Zenica,38250.0
2053,used,3 bedroom,53.0,individual,Bihać,96900.0
2054,used,2 bedroom,53.08,individual,Istočno Sarajevo,58650.0
2055,used,studio,31.0,individual,Sarajevo - Novi Grad,126990.0
2056,not listed,4 bedroom,72.0,individual,Gradiška,102000.0
2057,not listed,studio,46.0,individual,Bijeljina,58650.0
2058,used,1.5 bedroom,35.0,individual,Banja Luka,63750.0
2059,not listed,2 bedroom,37.0,agency,Banja Luka,76377.0
2060,used,2 bedroom,45.0,individual,Vogošća,79050.0
2061,used,2 bedroom,65.0,individual,Sarajevo - Novi Grad,152490.0
2062,not listed,2 bedroom,43.0,agency,Banja Luka,91800.0
2063,used,studio,26.0,individual,Sarajevo - Centar,53550.0
2064,not listed,3 bedroom,77.68,individual,Hadžići,116790.0
2065,used,studio,28.0,agency,Sarajevo - Novi Grad,58650.0
2066,used,1 bedroom,33.0,agency,Banja Luka,60180.0
2067,used,4 bedroom,73.3,individual,Sarajevo - Centar,215220.0
2068,not listed,2 bedroom,50.3,individual,Sarajevo - Novi Grad,152490.0
2069,used,2 bedroom,68.0,agency,Mostar,283050.0
2070,used,5+ bedroom,122.0,individual,Banja Luka,173400.0
2071,used,3 bedroom,78.0,individual,Zenica,163200.0
2072,not listed,2 bedroom,64.0,individual,Čelinac,78336.0
2073,not listed,2 bedroom,39.0,individual,Zenica,76500.0
2074,not listed,1 bedroom,52.0,individual,Bosanska Krupa,45900.0
2075,used,2 bedroom,66.0,individual,Gradiška,76500.0
2076,used,2 bedroom,44.32,individual,Doboj,58768.0
2077,used,4 bedroom,121.0,individual,Tuzla,224400.0
2078,used,studio,15.0,agency,Vogošća,32385.0
2079,new,studio,13.8,agency,Vogošća,29835.0
2080,not listed,2 bedroom,41.0,individual,Banja Luka,82543.0
2081,not listed,3 bedroom,60.0,individual,Bijeljina,86700.0
2082,used,4 bedroom,98.0,agency,Banja Luka,150450.0
2083,used,4 bedroom,91.0,individual,Banja Luka,137700.0
2084,used,2 bedroom,57.0,individual,Banja Luka,168299.0
2085,used,3 bedroom,79.0,individual,Bijeljina,107100.0
2086,used,studio,28.0,individual,Prijedor,27540.0
2087,used,2 bedroom,57.0,individual,Sarajevo - Novi Grad,109650.0
2088,not listed,3 bedroom,72.0,agency,Sarajevo - Novi Grad,135150.0
2089,used,3 bedroom,80.0,individual,Zvornik,97920.0
2090,used,2 bedroom,55.0,individual,Sarajevo - Novo Sarajevo,175950.0
2091,not listed,3 bedroom,64.0,agency,Sarajevo - Novo Sarajevo,161670.0
2092,not listed,2 bedroom,38.0,individual,Istočno Sarajevo,68850.0
2093,not listed,1 bedroom,37.0,individual,Lukavac,43350.0
2094,used,1 bedroom,29.6,agency,Doboj,40800.0
2095,used,3 bedroom,68.0,agency,Bijeljina,96900.0
2096,used,2 bedroom,60.0,individual,Vareš,61200.0
2097,used,1 bedroom,37.0,individual,Lukavac,43350.0
2098,used,2 bedroom,54.0,agency,Sarajevo - Novi Grad,132600.0
2099,not listed,2 bedroom,53.17,individual,Vogošća,81090.0
2100,not listed,4 bedroom,83.0,individual,Sarajevo - Novi Grad,135150.0
2101,used,3 bedroom,69.0,individual,Tuzla,99450.0
2102,not listed,3 bedroom,72.0,agency,Ilidža,145350.0
2103,not listed,4 bedroom,123.0,individual,Fojnica,81549.0
2104,used,3 bedroom,65.0,agency,Sarajevo - Centar,155805.0
2105,used,2 bedroom,62.0,agency,Sarajevo - Novo Sarajevo,165750.0
2106,used,2 bedroom,58.0,agency,Sarajevo - Centar,146880.0
2107,used,2 bedroom,51.1,individual,Bijeljina,83130.0
2108,used,studio,33.0,individual,Mostar,68850.0
2109,used,2 bedroom,62.0,individual,Čajniče,35700.0
2110,used,2 bedroom,48.5,individual,Ilidža,99450.0
2111,not listed,1 bedroom,40.0,individual,Zvornik,41820.0
2112,not listed,2 bedroom,45.0,individual,Tuzla,102000.0
2113,used,2 bedroom,59.0,individual,Ilidža,112200.0
2114,not listed,3 bedroom,62.0,individual,Teslić,109395.0
2115,used,3 bedroom,80.0,individual,Prijedor,104550.0
2116,used,3 bedroom,65.0,individual,Banja Luka,153000.0
2117,used,1.5 bedroom,40.0,individual,Bijeljina,54060.0
2118,used,2 bedroom,57.0,individual,Banja Luka,95880.0
2119,used,3 bedroom,79.0,agency,Banja Luka,201450.0
2120,not listed,3 bedroom,101.0,individual,Srbac,134640.0
2121,used,2 bedroom,51.5,agency,Sarajevo - Centar,126072.0
2122,used,1 bedroom,43.0,individual,Brčko,61200.0
2123,used,2 bedroom,48.0,individual,Fojnica,61200.0
2124,not listed,3 bedroom,70.0,individual,Vogošća,119850.0
2125,used,2 bedroom,58.0,individual,Tuzla,102000.0
2126,not listed,3 bedroom,72.0,individual,Mostar,136170.0
2127,used,3 bedroom,57.0,individual,Ilidža,147900.0
2128,used,2 bedroom,57.0,individual,Ilidža,123420.0
2129,used,2 bedroom,45.0,agency,Ilidža,117300.0
2130,used,3 bedroom,88.0,individual,Sarajevo - Novi Grad,178500.0
2131,not listed,3 bedroom,51.0,individual,Tuzla,98940.0
2132,used,2 bedroom,65.0,individual,Sarajevo - Novi Grad,116280.0
2133,not listed,2 bedroom,39.0,individual,Istočna Ilidža,56100.0
2134,not listed,2 bedroom,55.0,individual,Pale,58650.0
2135,not listed,2 bedroom,43.0,individual,Brčko,62220.0
2136,not listed,1 bedroom,40.0,individual,Banja Luka,44370.0
2137,used,2 bedroom,140.0,agency,Tuzla,186143.0
2138,not listed,2 bedroom,88.0,agency,Bijeljina,114380.0
2139,used,3 bedroom,75.6,agency,Zenica,112200.0
2140,used,3 bedroom,86.0,agency,Zenica,165750.0
2141,used,2 bedroom,53.0,agency,Zenica,76500.0
2142,not listed,4 bedroom,74.0,individual,Bihać,102000.0
2143,not listed,3 bedroom,68.0,individual,Travnik,81600.0
2144,not listed,2 bedroom,65.0,individual,Vitez,66300.0
2145,not listed,3 bedroom,67.0,individual,Konjic,135150.0
2146,not listed,2 bedroom,57.0,individual,Sarajevo - Novi Grad,137700.0
2147,used,3 bedroom,75.0,individual,Zenica,126735.0
2148,not listed,3 bedroom,52.0,individual,Bijeljina,76245.0
2149,not listed,1.5 bedroom,39.0,individual,Ilidža,79050.0
2150,not listed,3 bedroom,59.54,individual,Istočno Sarajevo,76500.0
2151,used,2 bedroom,55.0,individual,Prijedor,84150.0
2152,not listed,studio,25.0,individual,Istočno Sarajevo,56100.0
2153,used,2 bedroom,40.0,individual,Sarajevo - Novi Grad,100980.0
2154,not listed,1.5 bedroom,48.0,individual,Istočna Ilidža,66300.0
2155,used,2 bedroom,56.0,individual,Sarajevo - Novi Grad,132600.0
2156,used,1 bedroom,38.0,agency,Pale,30600.0
2157,used,3 bedroom,50.0,agency,Sarajevo - Centar,137700.0
2158,used,4 bedroom,94.0,agency,Sarajevo - Novo Sarajevo,188700.0
2159,not listed,2 bedroom,47.0,individual,Gradiška,17850.0
2160,used,1 bedroom,43.0,individual,Pale,41667.0
2161,used,2 bedroom,68.0,agency,Tuzla,145656.0
2162,used,2 bedroom,70.0,agency,Tuzla,174930.0
2163,used,2 bedroom,60.0,agency,Tuzla,100980.0
2164,used,2 bedroom,50.0,individual,Tuzla,153000.0
2165,not listed,1.5 bedroom,42.0,individual,Sarajevo - Novi Grad,107100.0
2166,not listed,1 bedroom,31.0,agency,Brčko,38505.0
2167,used,2 bedroom,51.0,individual,Sarajevo - Novo Sarajevo,156060.0
2168,used,2 bedroom,66.0,agency,Banja Luka,134640.0
2169,used,2 bedroom,54.0,individual,Banja Luka,66300.0
2170,used,3 bedroom,62.0,agency,Sarajevo - Novi Grad,126480.0
2171,not listed,2 bedroom,47.0,individual,Zenica,86700.0
2172,used,3 bedroom,99.0,agency,Vogošća,163200.0
2173,used,1 bedroom,48.0,individual,Ilidža,119850.0
2174,new,3 bedroom,70.0,agency,Živinice,117300.0
2175,used,1 bedroom,30.0,individual,Bijeljina,30600.0
2176,used,2 bedroom,44.0,agency,Ilidža,99450.0
2177,not listed,2 bedroom,65.0,individual,Bihać,99450.0
2178,not listed,1 bedroom,34.0,individual,Sarajevo - Novi Grad,66300.0
2179,used,2 bedroom,47.0,agency,Istočna Ilidža,73950.0
2180,not listed,1 bedroom,40.0,individual,Sarajevo - Novi Grad,122400.0
2181,not listed,2 bedroom,64.7,individual,Teslić,60180.0
2182,used,3 bedroom,70.0,individual,Sarajevo - Novi Grad,130050.0
2183,used,3 bedroom,68.0,individual,Gradiška,88740.0
2184,used,1 bedroom,35.0,individual,Goražde,45900.0
2185,used,studio,33.21,agency,Istočno Sarajevo,47423.0
2186,used,3 bedroom,72.0,individual,Sarajevo - Novo Sarajevo,177480.0
2187,used,3 bedroom,92.0,individual,Sarajevo - Novo Sarajevo,305490.0
2188,used,3 bedroom,74.0,agency,Banja Luka,122400.0
2189,used,3 bedroom,74.0,agency,Banja Luka,122400.0
2190,not listed,2 bedroom,62.0,individual,Živinice,91800.0
2191,used,2 bedroom,74.0,agency,Tuzla,173400.0
2192,used,3 bedroom,70.0,agency,Tuzla,198900.0
2193,used,2 bedroom,62.0,agency,Tuzla,112200.0
2194,used,3 bedroom,92.0,individual,Sarajevo - Centar,331500.0
2195,used,2 bedroom,53.0,agency,Sarajevo - Novi Grad,112200.0
2196,used,3 bedroom,80.0,individual,Sarajevo - Novi Grad,234600.0
2197,used,3 bedroom,78.0,individual,Travnik,90780.0
2198,not listed,3 bedroom,52.0,individual,Ilidža,132600.0
2199,used,1 bedroom,33.0,individual,Sarajevo - Novi Grad,67320.0
2200,not listed,2 bedroom,56.0,agency,Ilidža,102000.0
2201,not listed,2 bedroom,61.0,agency,Sarajevo - Centar,147900.0
2202,used,3 bedroom,63.3,individual,Banja Luka,122675.4
2203,used,3 bedroom,70.46,individual,Banja Luka,175950.0
2204,used,3 bedroom,64.0,individual,Banja Luka,152490.0
2205,used,4 bedroom,76.0,agency,Sarajevo - Novo Sarajevo,152949.0
2206,used,3 bedroom,85.0,individual,Banja Luka,158100.0
2207,not listed,3 bedroom,89.0,individual,Banja Luka,172482.0
2208,used,2 bedroom,64.0,agency,Sarajevo - Novo Sarajevo,146880.0
2209,used,3 bedroom,70.0,individual,Vogošća,247350.0
2210,used,5+ bedroom,148.0,agency,Sarajevo - Novo Sarajevo,163200.0
2211,used,3 bedroom,66.0,individual,Sarajevo - Centar,167790.0
2212,used,2 bedroom,41.0,agency,Istočni Stari Grad,85731.0
2213,used,1 bedroom,30.0,individual,Prijedor,45900.0
2214,used,3 bedroom,93.0,individual,Lukavac,104550.0
2215,used,2 bedroom,50.0,agency,Ilidža,114750.0
2216,new,3 bedroom,77.0,individual,Čapljina,188700.0
2217,used,3 bedroom,65.0,individual,Sarajevo - Centar,140250.0
2218,used,3 bedroom,57.0,agency,Sarajevo - Novo Sarajevo,124950.0
2219,used,3 bedroom,72.0,agency,Ilidža,219555.0
2220,used,2 bedroom,55.0,agency,Zenica,73950.0
2221,used,2 bedroom,62.0,agency,Vareš,19380.0
2222,used,3 bedroom,59.0,agency,Zenica,51000.0
2223,new,1 bedroom,44.0,individual,Pale,57120.0
2224,used,3 bedroom,54.0,agency,Vogošća,105570.0
2225,used,2 bedroom,50.0,agency,Zenica,112200.0
2226,used,2 bedroom,51.23,agency,Zenica,73950.0
2227,used,1.5 bedroom,32.51,agency,Zenica,61200.0
2228,new,1 bedroom,44.0,individual,Pale,57120.0
2229,not listed,3 bedroom,59.0,individual,Banja Luka,125256.0
2230,not listed,studio,29.0,agency,Ilidža,65280.0
2231,used,3 bedroom,90.77,agency,Sarajevo - Novo Sarajevo,217575.0
2232,not listed,2 bedroom,62.0,agency,Sarajevo - Stari Grad,203490.0
2233,not listed,1 bedroom,46.0,individual,Trebinje,102000.0
2234,not listed,4 bedroom,88.0,agency,Sarajevo - Stari Grad,196350.0
2235,used,2 bedroom,42.0,agency,Istočni Stari Grad,87822.0
2236,used,5+ bedroom,118.0,agency,Sarajevo - Centar,331500.0
2237,new,3 bedroom,79.0,agency,Sarajevo - Centar,181305.0
2238,used,2 bedroom,53.0,agency,Doboj,45900.0
2239,used,2 bedroom,40.0,agency,Sarajevo - Novo Sarajevo,120819.0
2240,used,3 bedroom,87.0,agency,Sarajevo - Stari Grad,288150.0
2241,used,3 bedroom,69.14,agency,Sarajevo - Centar,225672.0
2242,not listed,3 bedroom,57.0,individual,Istočno Sarajevo,92820.0
2243,used,1 bedroom,42.0,individual,Sarajevo - Centar,114750.0
2244,not listed,2 bedroom,36.0,individual,Bijeljina,81600.0
2245,not listed,2 bedroom,40.0,individual,Sarajevo - Novi Grad,119850.0
2246,not listed,1 bedroom,32.2,individual,Tuzla,120054.0
2247,used,3 bedroom,79.0,agency,Sarajevo - Novi Grad,160650.0
2248,used,5+ bedroom,136.0,agency,Sarajevo - Novi Grad,295800.0
2249,used,4 bedroom,71.0,agency,Trebinje,94350.0
2250,not listed,2 bedroom,48.0,individual,Sarajevo - Novo Sarajevo,91799.0
2251,new,2 bedroom,60.0,individual,Modriča,67320.0
2252,used,4 bedroom,104.0,individual,Gradiška,290700.0
2253,not listed,1 bedroom,25.0,individual,Sarajevo - Stari Grad,91800.0
2254,used,2 bedroom,45.0,individual,Sarajevo - Novo Sarajevo,51000.0
2255,used,2 bedroom,64.0,individual,Bugojno,71400.0
2256,new,2 bedroom,51.25,individual,Ilidža,177989.0
2257,not listed,2 bedroom,55.0,individual,Vogošća,96900.0
2258,used,3 bedroom,127.0,agency,Trebinje,226950.0
2259,not listed,2 bedroom,57.0,individual,Banja Luka,95880.0
2260,used,2 bedroom,65.0,individual,Sanski Most,45900.0
2261,not listed,2 bedroom,63.46,agency,Banja Luka,118130.0
2262,not listed,2 bedroom,45.0,individual,Trebinje,35700.0
2263,used,2 bedroom,53.0,individual,Banja Luka,96900.0
2264,new,2 bedroom,40.0,agency,Pale,51000.0
2265,new,2 bedroom,25.5,agency,Vogošća,50745.0
2266,used,4 bedroom,120.0,agency,Banja Luka,257040.0
2267,not listed,studio,36.0,individual,Zvornik,30600.0
2268,not listed,2 bedroom,54.0,individual,Travnik,68850.0
2269,used,3 bedroom,64.0,individual,Sarajevo - Centar,166260.0
2270,used,3 bedroom,92.0,agency,Sarajevo - Centar,300900.0
2271,new,3 bedroom,78.0,individual,Banja Luka,142412.0
2272,used,2 bedroom,58.0,agency,Sarajevo - Centar,140250.0
2273,used,1.5 bedroom,37.0,agency,Istočno Sarajevo,74970.0
2274,used,4 bedroom,68.0,agency,Sarajevo - Stari Grad,224400.0
2275,used,2 bedroom,35.0,individual,Sarajevo - Novi Grad,66300.0
2276,used,3 bedroom,58.0,individual,Sarajevo - Centar,168300.0
2277,used,2 bedroom,51.0,agency,Sarajevo - Novi Grad,124950.0
2278,used,4 bedroom,71.0,agency,Sarajevo - Novi Grad,142800.0
2279,used,3 bedroom,73.0,agency,Sarajevo - Novi Grad,167790.0
2280,used,3 bedroom,53.45,individual,Mostar,81778.0
2281,not listed,3 bedroom,95.0,individual,Trebinje,188445.0
2282,used,3 bedroom,118.0,individual,Sarajevo - Centar,228480.0
2283,used,2 bedroom,56.0,individual,Sarajevo - Centar,107100.0
2284,used,2 bedroom,55.49,agency,Gradiška,62220.0
2285,used,2 bedroom,53.0,individual,Sarajevo - Centar,147900.0
2286,used,2 bedroom,64.0,individual,Tuzla,99450.0
2287,not listed,2 bedroom,58.73,individual,Ilijaš,112200.0
2288,used,2 bedroom,35.0,individual,Breza,30600.0
2289,not listed,1 bedroom,33.0,individual,Sarajevo - Novo Sarajevo,84150.0
2290,used,2 bedroom,42.0,individual,Gradiška,48450.0
2291,used,3 bedroom,58.24,agency,Ravno,119697.0
2292,not listed,2 bedroom,50.0,individual,Ilidža,100980.0
2293,used,3 bedroom,74.0,individual,Banja Luka,122400.0
2294,used,3 bedroom,98.0,individual,Mostar,249900.0
2295,used,3 bedroom,76.0,agency,Doboj,102000.0
2296,used,2 bedroom,54.0,individual,Ilidža,73797.0
2297,used,3 bedroom,80.0,individual,Sarajevo - Novi Grad,163200.0
2298,used,3 bedroom,80.0,individual,Sarajevo - Novi Grad,163200.0
2299,used,2 bedroom,40.0,individual,Sarajevo - Stari Grad,61200.0
2300,used,3 bedroom,77.0,agency,Sarajevo - Novo Sarajevo,172890.0
2301,used,3 bedroom,65.0,agency,Istočno Sarajevo,111180.0
2302,used,1.5 bedroom,38.0,agency,Sarajevo - Novo Sarajevo,101490.0
2303,used,4 bedroom,89.5,individual,Sarajevo - Novi Grad,234600.0
2304,used,3 bedroom,105.0,individual,Bijeljina,142800.0
2305,used,3 bedroom,76.0,agency,Sarajevo - Centar,159120.0
2306,used,3 bedroom,68.0,individual,Prnjavor,75990.0
2307,not listed,2 bedroom,43.63,individual,Istočna Ilidža,71399.0
2308,used,2 bedroom,58.3,individual,Zenica,96900.0
2309,used,4 bedroom,120.0,individual,Banja Luka,280500.0
2310,used,3 bedroom,63.0,agency,Bijeljina,102816.0
2311,not listed,studio,20.0,individual,Banja Luka,76500.0
2312,not listed,3 bedroom,64.0,individual,Tešanj,108120.0
2313,used,2 bedroom,60.0,individual,Sarajevo - Centar,96900.0
2314,not listed,studio,29.0,individual,Cazin,40647.0
2315,not listed,4 bedroom,96.0,individual,Banja Luka,242250.0
2316,used,3 bedroom,72.0,individual,Ilidža,114750.0
2317,new,1 bedroom,38.0,individual,Zenica,50999.0
2318,used,1 bedroom,35.0,individual,Travnik,40290.0
2319,new,3 bedroom,65.0,agency,Živinice,112710.0
2320,used,2 bedroom,53.0,individual,Sarajevo - Novo Sarajevo,140250.0
2321,not listed,2 bedroom,64.5,individual,Doboj,55590.0
2322,not listed,2 bedroom,35.0,individual,Vogošća,86190.0
2323,not listed,3 bedroom,102.0,individual,Istočno Sarajevo,124950.0
2324,not listed,2 bedroom,60.0,individual,Brčko,61200.0
2325,used,1 bedroom,42.0,individual,Sarajevo - Novi Grad,109650.0
2326,used,1 bedroom,37.0,individual,Banja Luka,67932.0
2327,not listed,2 bedroom,54.0,individual,Istočno Sarajevo,77010.0
2328,not listed,2 bedroom,69.0,individual,Lukavac,84150.0
2329,not listed,2 bedroom,45.0,individual,Kakanj,40800.0
2330,not listed,3 bedroom,61.0,individual,Sarajevo - Novo Sarajevo,143310.0
2331,new,5+ bedroom,66.0,agency,Banja Luka,119291.0
2332,not listed,2 bedroom,60.0,individual,Prijedor,14790.0
2333,used,2 bedroom,65.0,individual,Sarajevo - Novo Sarajevo,109650.0
2334,not listed,3 bedroom,75.0,individual,Čapljina,81600.0
2335,not listed,4 bedroom,76.0,individual,Bijeljina,114750.0
2336,not listed,2 bedroom,39.0,agency,Banja Luka,79906.0
2337,not listed,2 bedroom,51.0,agency,Brčko,56100.0
2338,used,2 bedroom,49.0,individual,Zenica,127500.0
2339,not listed,1 bedroom,42.0,individual,Brčko,50490.0
2340,used,4 bedroom,60.0,agency,Bijeljina,82620.0
2341,not listed,2 bedroom,38.0,agency,Banja Luka,78336.0
2342,not listed,2 bedroom,54.0,agency,Banja Luka,156994.0
2343,not listed,2 bedroom,55.0,individual,Tuzla,104550.0
2344,used,2 bedroom,40.0,individual,Lukavac,45900.0
2345,used,3 bedroom,81.0,individual,Sarajevo - Centar,289170.0
2346,used,3 bedroom,68.79,agency,Banja Luka,109089.0
2347,new,2 bedroom,51.0,individual,Sarajevo - Novi Grad,206550.0
2348,not listed,3 bedroom,50.0,individual,Prijedor,76500.0
2349,not listed,4 bedroom,70.0,agency,Sarajevo - Novi Grad,112200.0
2350,used,3 bedroom,109.0,agency,Sarajevo - Centar,331500.0
2351,used,2 bedroom,54.0,individual,Sarajevo - Novo Sarajevo,147900.0
2352,used,2 bedroom,52.55,individual,Sarajevo - Centar,91800.0
2353,used,2 bedroom,52.66,individual,Sarajevo - Novi Grad,91800.0
2354,not listed,1.5 bedroom,40.0,individual,Bijeljina,50999.0
2355,used,5+ bedroom,119.0,agency,Sarajevo - Centar,331500.0
2356,new,3 bedroom,82.0,agency,Sarajevo - Centar,331500.0
2357,used,3 bedroom,75.0,agency,Sarajevo - Centar,267750.0
2358,used,2 bedroom,52.0,agency,Zenica,93330.0
2359,not listed,1.5 bedroom,41.0,agency,Pale,120864.0
2360,not listed,2 bedroom,62.0,agency,Banja Luka,113730.0
2361,not listed,2 bedroom,70.0,individual,Tuzla,150450.0
2362,not listed,4 bedroom,98.0,agency,Banja Luka,178500.0
2363,used,1 bedroom,42.0,individual,Banja Luka,91290.0
2364,not listed,3 bedroom,75.0,agency,Banja Luka,137700.0
2365,not listed,4 bedroom,87.0,individual,Sarajevo - Novi Grad,198900.0
2366,not listed,studio,31.0,agency,Brčko,33150.0
2367,used,3 bedroom,65.0,individual,Sarajevo - Centar,183600.0
2368,used,3 bedroom,70.0,agency,Sarajevo - Novo Sarajevo,127500.0
2369,used,3 bedroom,65.0,individual,Fojnica,91800.0
2370,used,3 bedroom,103.0,agency,Ilidža,247350.0
2371,used,4 bedroom,92.07,agency,Doboj,94350.0
2372,used,2 bedroom,56.0,individual,Prijedor,21930.0
2373,used,3 bedroom,54.0,individual,Tuzla,89250.0
2374,not listed,3 bedroom,70.0,individual,Sarajevo - Novi Grad,132600.0
2375,not listed,2 bedroom,66.0,individual,Prijedor,86694.0
2376,used,2 bedroom,66.0,individual,Sarajevo - Centar,219300.0
2377,used,3 bedroom,85.0,individual,Brčko,153000.0
2378,used,3 bedroom,91.0,individual,Brčko,139230.0
2379,used,4 bedroom,100.0,individual,Tuzla,207060.0
2380,used,3 bedroom,67.35,agency,Tuzla,224910.0
2381,used,5+ bedroom,180.0,individual,Brčko,86700.0
2382,used,2 bedroom,55.0,individual,Banja Luka,93075.0
2383,used,3 bedroom,59.0,individual,Banja Luka,100470.0
2384,used,2 bedroom,56.06,agency,Laktaši,58956.0
2385,not listed,2 bedroom,37.0,individual,Sarajevo - Centar,63750.0
2386,used,3 bedroom,99.0,individual,Brčko,102000.0
2387,used,2 bedroom,49.76,agency,Ilidža,132600.0
2388,not listed,2 bedroom,64.0,individual,Vogošća,104550.0
2389,used,2 bedroom,46.0,agency,Sarajevo - Novi Grad,112200.0
2390,used,2 bedroom,63.0,agency,Tuzla,95880.0
2391,used,3 bedroom,62.0,agency,Tuzla,133620.0
2392,used,2 bedroom,81.0,agency,Trebinje,177282.0
2393,new,2 bedroom,58.0,individual,Banja Luka,131580.0
2394,used,2 bedroom,63.0,individual,Vareš,44880.0
2395,used,3 bedroom,84.0,agency,Tuzla,87720.0
2396,used,3 bedroom,86.0,agency,Sarajevo - Novi Grad,196350.0
2397,used,5+ bedroom,162.0,agency,Tuzla,201450.0
2398,not listed,5+ bedroom,200.0,individual,Sarajevo - Stari Grad,663000.0
2399,used,3 bedroom,103.0,agency,Sarajevo - Stari Grad,288660.0
2400,used,2 bedroom,70.0,agency,Sarajevo - Novi Grad,123165.0
2401,used,1 bedroom,44.36,individual,Banja Luka,71264.0
2402,used,1 bedroom,36.0,agency,Doboj,33150.0
2403,new,1 bedroom,30.0,individual,Brčko,61200.0
2404,used,2 bedroom,58.0,individual,Banja Luka,116790.0
2405,used,2 bedroom,37.78,agency,Banja Luka,77071.0
2406,not listed,3 bedroom,57.0,individual,Bijeljina,74460.0
2407,not listed,3 bedroom,72.0,individual,Tuzla,155550.0
2408,not listed,2 bedroom,47.2,individual,Tuzla,109140.0
2409,used,2 bedroom,62.0,individual,Vitez,71400.0
2410,not listed,3 bedroom,69.0,agency,Brčko,56100.0
2411,used,2 bedroom,50.0,individual,Mostar,102000.0
2412,new,2 bedroom,49.0,agency,Živinice,84966.0
2413,used,2 bedroom,45.0,individual,Sarajevo - Stari Grad,147900.0
2414,used,4 bedroom,112.0,agency,Sarajevo - Centar,229500.0
2415,not listed,studio,21.0,individual,Gradiška,21930.0
2416,used,3 bedroom,73.0,agency,Sarajevo - Novi Grad,147900.0
2417,used,5+ bedroom,103.0,individual,Vogošća,188190.0
